State,District,Commodity,Date,Arrival Quantity ,Market Price,Price Unit
Telangana,Ranga Reddy,Mango,2/21/2025,39.8,4400,Rs./Quintal
Andhra Pradesh,NTR,Maize,6/17/2026,27.56429464,2194.222522,Rs./Quintal
Andhra Pradesh,NTR,Maize,07-03-2025,60,2295.83,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),09-12-2024,0.1,7059,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/28/2024,100.2256261,403.1437268,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,06-01-2024,1932,6981,Rs./Quintal
Telangana,Asifabad,Cotton,03-01-2025,67.2,7000,Rs./Quintal
Telangana,Jagtial,Maize,9/28/2024,1.2,2301,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,1/31/2026,794,7992,Rs./Quintal
Telangana,Khammam,Cotton,11/19/2025,312.9157401,6021.685291,Rs./Quintal
Telangana,Mahbubnagar,Maize,03-09-2025,8.4,2322,Rs./Quintal
Andhra Pradesh,NTR,Maize,4/22/2025,32.07098238,2258.348757,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,11-10-2024,165.6,2300,Rs./Quintal
Telangana,Adilabad,Cotton,12/27/2025,8.990481086,7376.843545,Rs./Quintal
Telangana,Karimnagar,Maize,5/23/2026,75.14633535,1956.212356,Rs./Quintal
Telangana,Asifabad,Cotton,12/18/2025,436.6,7969,Rs./Quintal
Telangana,Jagtial,Maize,11-07-2024,94.03328337,2334.421303,Rs./Quintal
Telangana,Rajanna Siricilla,Cotton,11-04-2024,0,7356.281368,Rs./Quintal
Telangana,Karimnagar,Cotton,1/28/2025,33.87078232,7413.803377,Rs./Quintal
Telangana,Warangal,Grapes,7/28/2025,2.267259015,6022.418642,Rs./Quintal
Telangana,Adilabad,Cotton,5/23/2024,2.5,6394,Rs./Quintal
Telangana,Warangal,Banana,10-04-2024,4.5,2500,Rs./Quintal
Telangana,Sangareddy,Maize,10/24/2024,0.4,2351,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,09-05-2025,123,7495,Rs./Quintal
Telangana,Ranga Reddy,Orange,04-09-2026,17.63,10000,Rs./Quintal
Telangana,Adilabad,Cotton,12/22/2025,15.91946337,7217.438984,Rs./Quintal
Telangana,Ranga Reddy,Grapes,7/19/2024,15.58348476,2971.03494,Rs./Quintal
Telangana,Siddipet,Maize,05-10-2025,13.50397445,2178.524603,Rs./Quintal
Telangana,Jagtial,Maize,11-07-2025,197.8,2220.79,Rs./Quintal
Telangana,Warangal,Orange,9/23/2024,1.573672208,1503.822349,Rs./Quintal
Telangana,Ranga Reddy,Orange,10/25/2025,281.8302485,2831.940473,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,9/28/2024,7997.496529,7402.066155,Rs./Quintal
Telangana,Bhupalapally,Cotton,3/26/2026,134.7806926,7402.021978,Rs./Quintal
Telangana,Jangaon,Maize,8/31/2025,0.01,2225,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),5/27/2024,113,1300,Rs./Quintal
Telangana,Sangareddy,Maize,05-08-2025,40.18883313,2163.08123,Rs./Quintal
Telangana,Warangal,Karbuja(Musk Melon),4/28/2026,8.019285461,2750.126857,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),09-04-2024,24.31172995,794.087074,Rs./Quintal
Telangana,Ranga Reddy,Grapes,6/13/2025,2.651904275,2379.457143,Rs./Quintal
Telangana,Asifabad,Maize,2/13/2024,30.16186352,2146.879599,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,11/19/2024,3468.082058,6868.656377,Rs./Quintal
Telangana,Mahabubabad,Cotton,10/27/2025,48.5,7130,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,4/25/2026,1,800,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,5/14/2026,310.1,3942.99,Rs./Quintal
Telangana,Adilabad,Papaya,10/23/2024,40,587,Rs./Quintal
Telangana,Khammam,Cotton,4/13/2025,0,7410.47971,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/26/2025,64.42337408,495.2584578,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),2/17/2024,0,8240.685649,Rs./Quintal
Telangana,Nirmal,Maize,2/24/2025,26.23491049,2226.930657,Rs./Quintal
Telangana,Nagarkurnool,Maize,6/25/2024,2.436150294,2427.842079,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),10/31/2024,12.83879212,823.3375945,Rs./Quintal
Telangana,Jagtial,Maize,11/14/2024,11.9,2413,Rs./Quintal
Telangana,Ranga Reddy,Orange,11/19/2024,310.2,1600,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Maize,4/15/2025,1,2600,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,5/13/2026,25,2000,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,3/13/2025,11.3687516,7298.159542,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,5/18/2025,235.2931889,7540.2149,Rs./Quintal
Telangana,Ranga Reddy,Orange,08-02-2024,10.3,2250,Rs./Quintal
Telangana,Warangal,Papaya,09-03-2025,6,2000,Rs./Quintal
Telangana,Sangareddy,Maize,3/20/2024,102,2156,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,4/15/2026,82.89305696,2302.136872,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,05-07-2024,359.5925116,682.085363,Rs./Quintal
Andhra Pradesh,Tirupathi,Mango,6/19/2026,413.1,1991.32,Rs./Quintal
Telangana,Ranga Reddy,Papaya,5/28/2025,76.5,600,Rs./Quintal
Telangana,Warangal,Grapes,5/29/2024,4.492582976,6981.658173,Rs./Quintal
Telangana,Jangaon,Maize,7/26/2024,10.44829533,2093.848339,Rs./Quintal
Telangana,Warangal,Maize,7/19/2024,5.276159956,2649.538534,Rs./Quintal
Telangana,Warangal,Banana,8/13/2025,7.168143287,4114.159218,Rs./Quintal
Telangana,Khammam,Cotton,01-11-2024,28.21,6899.9,Rs./Quintal
Andhra Pradesh,Chittor,Banana,6/27/2025,18.0277645,8551.693836,Rs./Quintal
Telangana,Jangaon,Maize,5/26/2024,0,2088.422068,Rs./Quintal
Telangana,Nizamabad,Maize,9/14/2025,0,1363.280166,Rs./Quintal
Telangana,Warangal,Water Melon,1/31/2025,14.08889547,739.2543789,Rs./Quintal
Telangana,Warangal,Orange,10/28/2025,14.9637824,2291.896558,Rs./Quintal
Telangana,Warangal,Maize,3/25/2024,4.232746036,1906.024057,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,09-06-2026,167.0191652,3121.150728,Rs./Quintal
Telangana,Khammam,Cotton,10/30/2025,5.6,7700,Rs./Quintal
Telangana,Jogulamba Gadwal,Maize,10-02-2024,10,2250,Rs./Quintal
Telangana,Nagarkurnool,Maize,11/22/2025,27.65,1836,Rs./Quintal
Telangana,Asifabad,Cotton,03-09-2024,0,6814.03737,Rs./Quintal
Telangana,Nirmal,Maize,3/13/2024,36.66938216,2032.900177,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),03-11-2025,0.1,7159,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,06-11-2025,78.06161069,2699.978109,Rs./Quintal
Telangana,Sangareddy,Maize,09-03-2024,0.05,2616,Rs./Quintal
Andhra Pradesh,Eluru,Maize,06-02-2026,0,2401.64317,Rs./Quintal
Telangana,Adilabad,Cotton,03-08-2026,46.9,6221,Rs./Quintal
Telangana,Karimnagar,Maize,05-03-2024,21.99856397,2183.419056,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),11/28/2025,182,1000,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,5/28/2024,294.5,700,Rs./Quintal
Telangana,Siddipet,Maize,4/19/2025,74.12,2262,Rs./Quintal
Telangana,Jagtial,Mango,05-10-2025,416.9284388,2320.377574,Rs./Quintal
Telangana,Hanumakonda,Cotton,2/18/2024,20.3572141,6564.750514,Rs./Quintal
Telangana,Warangal,Karbuja(Musk Melon),04-07-2026,10,2350,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,4/14/2026,69.92470165,2812.72268,Rs./Quintal
Telangana,Jagtial,Maize,06-07-2026,250,2400,Rs./Quintal
Telangana,Ranga Reddy,Orange,10-08-2025,245.475094,3060.176876,Rs./Quintal
Andhra Pradesh,Bapatla,Maize,6/27/2026,10.38387813,2099.284288,Rs./Quintal
Telangana,Ranga Reddy,Papaya,9/17/2024,104.4141798,2113.576733,Rs./Quintal
Andhra Pradesh,Chittor,Banana,1/13/2025,27.86711676,8377.037946,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,6/15/2025,56.87354402,2701.881114,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,3/15/2025,27.55825272,2160.603792,Rs./Quintal
Telangana,Jangaon,Maize,07-12-2024,0,2089.923802,Rs./Quintal
Telangana,Bhadradri Kothagudem,Water Melon,1/31/2026,98,760,Rs./Quintal
Telangana,Ranga Reddy,Pomegranate,12/29/2025,112.3164194,2359.98699,Rs./Quintal
Telangana,Warangal,Cotton,3/23/2026,868,7000,Rs./Quintal
Telangana,Ranga Reddy,Papaya,12/29/2024,88.5347555,1814.740066,Rs./Quintal
Telangana,Warangal,Pomegranate,6/17/2026,3.4,10000,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,8/20/2025,10,7250,Rs./Quintal
Telangana,Warangal,Maize,2/28/2024,22.15,2248.48,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,5/31/2025,22.87280883,293.9911287,Rs./Quintal
Telangana,Ranga Reddy,Mango,6/29/2025,262.5,1375,Rs./Quintal
Andhra Pradesh,Sri Sathya Sai,Maize,02-07-2026,5.1,1866.67,Rs./Quintal
Telangana,Ranga Reddy,Mango,2/20/2026,0,3005.941076,Rs./Quintal
Telangana,Mahbubnagar,Cotton,12-07-2024,22.30340638,6703.84799,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,05-03-2026,6.4,1609,Rs./Quintal
Andhra Pradesh,NTR,Rice,7/19/2025,90,4600,Rs./Quintal
Telangana,Jangaon,Maize,8/13/2025,0.01,2225,Rs./Quintal
Telangana,Ranga Reddy,Orange,12/29/2024,135.9610178,2545.003396,Rs./Quintal
Telangana,Mancherial,Cotton,05-01-2026,0,7011.18726,Rs./Quintal
Telangana,Jagtial,Maize,10-03-2024,8.8,2151,Rs./Quintal
Telangana,Jangaon,Maize,5/25/2024,30.25,2162,Rs./Quintal
Telangana,Ranga Reddy,Papaya,12/22/2025,766.5996149,990.8821388,Rs./Quintal
Telangana,Siddipet,Maize,5/26/2025,22.11253196,2155.437592,Rs./Quintal
Andhra Pradesh,NTR,Maize,02-07-2025,93.42524339,2293.090627,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,06-01-2025,108.5,300,Rs./Quintal
Telangana,Warangal,Grapes,05-11-2025,1.2,6000,Rs./Quintal
Telangana,Kamareddy,Maize,3/22/2024,4.150450087,2101.807336,Rs./Quintal
Andhra Pradesh,NTR,Maize,8/25/2024,63.79672137,2302.381853,Rs./Quintal
Telangana,Nalgonda,Cotton,3/28/2024,8.012242244,6626.929749,Rs./Quintal
Telangana,Nagarkurnool,Black Gram Dal(Urd Dal),2/19/2026,12,8349,Rs./Quintal
Telangana,Karimnagar,Maize,5/23/2026,50.9062606,1956.190616,Rs./Quintal
Telangana,Asifabad,Cotton,04-04-2026,37,6500,Rs./Quintal
Telangana,Sangareddy,Maize,05-11-2024,86.8,2231.8,Rs./Quintal
Telangana,Wanaparthy,Maize,9/20/2024,1.61002524,2505.044322,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,06-09-2025,1.1,2119,Rs./Quintal
Telangana,Siddipet,Cotton,11/28/2025,25.12678617,6951.838916,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,9/28/2025,212.4756782,2714.625004,Rs./Quintal
Telangana,Khammam,Cotton,10/31/2025,30.24579159,5506.817988,Rs./Quintal
Telangana,Karimnagar,Cotton,1/31/2026,8.334593102,7497.54351,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,4/20/2026,23,2300,Rs./Quintal
Telangana,Jagtial,Maize,11/17/2024,35.87985032,2390.069031,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,4/15/2026,4452.32968,602.3264871,Rs./Quintal
Telangana,Karimnagar,Cotton,3/13/2024,52.9149386,7694.30862,Rs./Quintal
Andhra Pradesh,NTR,Rice,07-04-2026,41.06696385,4599.101155,Rs./Quintal
Telangana,Siddipet,Maize,8/20/2025,0,2071.203882,Rs./Quintal
Andhra Pradesh,NTR,Maize,4/24/2025,101,2237.5,Rs./Quintal
Telangana,Karimnagar,Maize,9/14/2025,0.01,2225,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,03-06-2024,21.1,7020,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,10/23/2025,1106,7289,Rs./Quintal
Telangana,Bhadradri Kothagudem,Maize,3/23/2026,223.7497786,2347.538831,Rs./Quintal
Telangana,Ranga Reddy,Grapes,4/19/2026,21.6,4731.48,Rs./Quintal
Telangana,Warangal,Grapes,11-11-2024,3.632200899,5002.244454,Rs./Quintal
Telangana,Warangal,Grapes,6/28/2025,2.423705236,4955.069788,Rs./Quintal
Telangana,Khammam,Cotton,3/20/2026,10.8,7150,Rs./Quintal
Telangana,Warangal,Grapes,3/28/2026,4.016779981,5855.40996,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,6/23/2026,1789.065499,511.1196869,Rs./Quintal
Telangana,Adilabad,Cotton,11/20/2024,872.75,7426.37,Rs./Quintal
Telangana,Ranga Reddy,Grapes,04-12-2026,53.19747842,4701.916185,Rs./Quintal
Andhra Pradesh,NTR,Cotton,5/22/2024,97.82903847,6849.942795,Rs./Quintal
Andhra Pradesh,Vijayanagaram,Banana,04-07-2025,2113.826647,846.6413665,Rs./Quintal
Telangana,Nirmal,Maize,6/25/2025,5.049488956,2099.182077,Rs./Quintal
Telangana,Ranga Reddy,Papaya,4/17/2026,931.7968056,611.2502298,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,2/19/2026,705.7571283,7672.034006,Rs./Quintal
Telangana,Mancherial,Mango,05-05-2026,20,2000,Rs./Quintal
Telangana,Ranga Reddy,Mango,07-04-2026,837.9129928,2358.506043,Rs./Quintal
Telangana,Siddipet,Maize,7/15/2025,0,2207.578353,Rs./Quintal
Telangana,Kamareddy,Maize,02-06-2024,3.834659753,2083.033273,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),1/13/2025,13.5,600,Rs./Quintal
Telangana,Warangal,Water Melon,1/29/2025,12,700,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Cotton,5/29/2025,14,7521,Rs./Quintal
Telangana,Warangal,Banana,2/25/2025,6.411875888,3422.388162,Rs./Quintal
Telangana,Mancherial,Cotton,03-04-2024,235.1,7000,Rs./Quintal
Telangana,Karimnagar,Cotton,6/25/2024,28.55046012,7399.285574,Rs./Quintal
Telangana,Warangal,Banana,2/18/2025,9.790779046,2800.549876,Rs./Quintal
Telangana,Warangal,Maize,03-06-2025,8.867223312,2288.286122,Rs./Quintal
Telangana,Ranga Reddy,Grapes,01-11-2026,2.4,2500,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),08-11-2025,27.28256942,702.6880913,Rs./Quintal
Telangana,Khammam,Cotton,2/26/2024,98.8,7100,Rs./Quintal
Telangana,Karimnagar,Cotton,01-12-2026,21.3,7376.9,Rs./Quintal
Telangana,Ranga Reddy,Mango,06-04-2024,851.9678853,3050.572177,Rs./Quintal
Telangana,Ranga Reddy,Orange,2/16/2025,136.5657043,1827.022902,Rs./Quintal
Telangana,Peddapalli,Cotton,12-06-2024,36.41809969,7075.443382,Rs./Quintal
Telangana,Warangal,Orange,12/15/2024,13,2500,Rs./Quintal
Telangana,Adilabad,Cotton,4/13/2026,94.17596792,6609.342072,Rs./Quintal
Telangana,Warangal,Water Melon,3/29/2025,65.714366,835.8338634,Rs./Quintal
Telangana,Ranga Reddy,Papaya,1/14/2025,81.16724468,1513.129432,Rs./Quintal
Telangana,Khammam,Water Melon,1/31/2025,108.0056565,492.5421897,Rs./Quintal
Telangana,Nirmal,Maize,04-08-2025,9.571877605,2123.151705,Rs./Quintal
Telangana,Mahabubabad,Cotton,6/21/2025,2.241013761,7318.690584,Rs./Quintal
Telangana,Khammam,Maize,6/24/2026,12.1537693,1902.273766,Rs./Quintal
Telangana,Nirmal,Cotton,12/23/2025,1158.947681,8008.675255,Rs./Quintal
Telangana,Warangal,Water Melon,2/15/2025,19.38253646,821.4741746,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,02-01-2026,2.5,1825,Rs./Quintal
Telangana,Adilabad,Maize,12-03-2025,20.5,2400,Rs./Quintal
Telangana,Vikarabad,Maize,6/13/2024,15.86659043,2250.298027,Rs./Quintal
Telangana,Nirmal,Cotton,03-01-2025,96.16911309,6850.97262,Rs./Quintal
Telangana,Warangal,Banana,7/14/2025,7,4000,Rs./Quintal
Telangana,Asifabad,Maize,08-01-2024,35,2200,Rs./Quintal
Telangana,Ranga Reddy,Papaya,07-02-2026,777,1200,Rs./Quintal
Telangana,Ranga Reddy,Mango,2/13/2025,36.63056131,4314.903216,Rs./Quintal
Telangana,Nagarkurnool,Black Gram Dal(Urd Dal),02-10-2024,13.24393132,10317.05164,Rs./Quintal
Andhra Pradesh,Vijayanagaram,Banana,6/24/2026,16,2800,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),05-01-2024,47,1200,Rs./Quintal
Andhra Pradesh,East Godavari,Water Melon,08-03-2025,43.16587919,2997.761761,Rs./Quintal
Telangana,Suryapet,Black Gram Dal(Urd Dal),4/13/2025,0,2046.61756,Rs./Quintal
Telangana,Vikarabad,Black Gram Dal(Urd Dal),09-08-2024,0,8253.811102,Rs./Quintal
Andhra Pradesh,NTR,Cotton,6/20/2026,0.1,6900,Rs./Quintal
Telangana,Vikarabad,Maize,12-01-2025,0,3567.217496,Rs./Quintal
Telangana,Ranga Reddy,Grapes,10/18/2024,16.6,8750,Rs./Quintal
Telangana,Khammam,Cotton,2/13/2026,27.3,7000,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),1/30/2026,972,800,Rs./Quintal
Andhra Pradesh,East Godavari,Mango,6/19/2026,0,1829.037665,Rs./Quintal
Telangana,Ranga Reddy,Orange,3/30/2025,2.4,2500,Rs./Quintal
Telangana,Mancherial,Cotton,12/21/2024,2.694304352,6815.761958,Rs./Quintal
Andhra Pradesh,Chittor,Banana,04-01-2025,9.733491846,9045.743078,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),8/14/2024,31.03947349,1125.601645,Rs./Quintal
Telangana,Siddipet,Maize,09-06-2024,0,2829.805596,Rs./Quintal
Telangana,Ranga Reddy,Papaya,07-09-2026,716.9028343,1177.626272,Rs./Quintal
Telangana,Khammam,Maize,3/31/2026,43.69991277,2194.60112,Rs./Quintal
Telangana,Siddipet,Cotton,2/28/2025,19.98795723,6410.277603,Rs./Quintal
Telangana,Warangal,Grapes,1/17/2025,4,8000,Rs./Quintal
Telangana,Khammam,Cotton,01-01-2026,161.0780068,7043.189164,Rs./Quintal
Telangana,Mancherial,Mango,5/15/2026,0,2385.612595,Rs./Quintal
Telangana,Karimnagar,Maize,12/21/2025,1.019321958,2066.933246,Rs./Quintal
Telangana,Ranga Reddy,Grapes,1/25/2026,52.15411901,5332.198663,Rs./Quintal
Telangana,Bhadradri Kothagudem,Water Melon,01-05-2026,10,730,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),04-12-2026,1189,600,Rs./Quintal
Telangana,Nalgonda,Cotton,03-03-2024,1,6620,Rs./Quintal
Telangana,Jagtial,Mango,5/29/2024,59.00202941,2833.054035,Rs./Quintal
Telangana,Vikarabad,Black Gram Dal(Urd Dal),10/25/2024,4.1,7770,Rs./Quintal
Telangana,Mahbubnagar,Cotton,12/31/2024,44.52030118,6690.813813,Rs./Quintal
Telangana,Warangal,Water Melon,4/22/2026,115.6513088,944.156797,Rs./Quintal
Telangana,Ranga Reddy,Mango,04-06-2026,5209.21,4483.8,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,06-02-2024,19.41712797,2081.390939,Rs./Quintal
Telangana,Warangal,Cotton,1/23/2024,369.9,6000,Rs./Quintal
Andhra Pradesh,East Godavari,Mango,10-06-2025,1.11,2666.67,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,11/29/2024,91.46217603,2059.752967,Rs./Quintal
Telangana,Warangal,Maize,3/14/2025,130.1115082,2252.942263,Rs./Quintal
Telangana,Adilabad,Cotton,03-06-2026,0,6259.198195,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,02-03-2026,43.44757803,1644.785245,Rs./Quintal
Telangana,Mahbubnagar,Maize,5/15/2026,14.61075418,1786.968478,Rs./Quintal
Telangana,Siddipet,Maize,9/28/2025,7.652368015,2211.099699,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),03-02-2025,132.8088946,1009.385784,Rs./Quintal
Andhra Pradesh,Chittor,Banana,05-08-2025,15.86941668,8504.264368,Rs./Quintal
Telangana,Sangareddy,Maize,10/15/2025,2.275600993,1901.315258,Rs./Quintal
Telangana,Hanumakonda,Cotton,3/21/2024,16.48772536,6937.452526,Rs./Quintal
Telangana,Ranga Reddy,Mango,03-03-2025,95.9,5525,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),10-04-2025,4.161426408,800.5501233,Rs./Quintal
Telangana,Warangal,Maize,05-03-2024,11.80421737,2283.885854,Rs./Quintal
Telangana,Warangal,Cotton,12/21/2024,31.59366842,6394.496961,Rs./Quintal
Telangana,Ranga Reddy,Orange,3/20/2025,141.9,2250,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,4/17/2025,95.97723837,3065.440257,Rs./Quintal
Telangana,Ranga Reddy,Orange,06-01-2024,6.2,2250,Rs./Quintal
Telangana,Jangaon,Maize,11-07-2024,14.78860798,2208.560439,Rs./Quintal
Telangana,Nirmal,Maize,05-06-2025,9.41,1713,Rs./Quintal
Telangana,Rajanna Siricilla,Cotton,10/13/2025,14,8100,Rs./Quintal
Telangana,Nagarkurnool,Maize,06-09-2026,28.63465517,1940.838033,Rs./Quintal
Telangana,Nagarkurnool,Maize,6/23/2026,1.786993386,1885.700955,Rs./Quintal
Telangana,Ranga Reddy,Orange,12-08-2024,99.6,2000,Rs./Quintal
Telangana,Ranga Reddy,Papaya,12/21/2024,69.2,1300,Rs./Quintal
Telangana,Warangal,Grapes,01-10-2025,1.083962529,3956.863368,Rs./Quintal
Telangana,Suryapet,Maize,11-08-2025,44.58175629,1411.964528,Rs./Quintal
Telangana,Jagtial,Maize,11-10-2025,256.5,2211.7,Rs./Quintal
Telangana,Mancherial,Maize,5/17/2024,0,2093.715277,Rs./Quintal
Telangana,Siddipet,Maize,3/19/2026,11.68103464,1799.930083,Rs./Quintal
Telangana,Ranga Reddy,Papaya,6/17/2026,604,1000,Rs./Quintal
Andhra Pradesh,Kurnool,Cotton,11-06-2025,1003.411643,7271.172578,Rs./Quintal
Telangana,Khammam,Cotton,1/19/2024,76.24615244,6151.463416,Rs./Quintal
Telangana,Ranga Reddy,Papaya,11-01-2024,47.09978059,1088.543047,Rs./Quintal
Telangana,Warangal,Pomegranate,7/22/2025,0,9813.592703,Rs./Quintal
Telangana,Nagarkurnool,Maize,3/27/2024,16.62869837,2204.251243,Rs./Quintal
Andhra Pradesh,NTR,Maize,08-06-2026,60.3,2198.56,Rs./Quintal
Telangana,Karimnagar,Cotton,7/25/2024,16.7039055,7006.998601,Rs./Quintal
Telangana,Warangal,Maize,7/29/2025,45.68049913,2153.060824,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,4/16/2024,6.053090271,2157.315977,Rs./Quintal
Telangana,Karimnagar,Cotton,12-06-2024,24.1941852,6949.921012,Rs./Quintal
Telangana,Adilabad,Maize,01-06-2024,30.38,2300,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),05-04-2026,921.8458435,597.4094619,Rs./Quintal
Telangana,Warangal,Cotton,06-10-2024,69.7,6500,Rs./Quintal
Telangana,Adilabad,Cotton,01-07-2025,812.6258178,7465.90969,Rs./Quintal
Telangana,Adilabad,Maize,06-07-2025,2.146582758,2215.921216,Rs./Quintal
Telangana,Khammam,Maize,7/25/2024,12.4165521,2319.248374,Rs./Quintal
Telangana,Karimnagar,Cotton,06-04-2024,0,7031.508615,Rs./Quintal
Telangana,Warangal,Orange,01-01-2026,2,3000,Rs./Quintal
Telangana,Khammam,Cotton,11-03-2025,0,7719.493046,Rs./Quintal
Telangana,Siddipet,Maize,08-12-2025,0,2194.277866,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,04-05-2024,268.0287152,1825.842395,Rs./Quintal
Telangana,Ranga Reddy,Mango,05-06-2025,1805.423728,2851.175172,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,10/27/2025,108.4703767,591.8327317,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,9/24/2024,134,2133.33,Rs./Quintal
Telangana,Warangal,Pomegranate,02-08-2026,2.705235485,10475.13667,Rs./Quintal
Telangana,Warangal,Pomegranate,7/27/2024,5.696918461,9820.585108,Rs./Quintal
Telangana,Peddapalli,Cotton,04-10-2025,26.91676575,7125.181342,Rs./Quintal
Telangana,Warangal,Mango,06-05-2024,49.09191712,4248.305948,Rs./Quintal
Telangana,Ranga Reddy,Grapes,10/24/2024,5,8750,Rs./Quintal
Andhra Pradesh,SPSR Nellore,Cotton,08-06-2025,14,7521,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,10/24/2025,10.29590497,8101.389568,Rs./Quintal
Telangana,Mancherial,Mango,06-04-2025,212.8665983,1531.37709,Rs./Quintal
Telangana,Warangal,Banana,01-05-2026,10.92202109,1911.171734,Rs./Quintal
Telangana,Sangareddy,Maize,5/24/2024,57.33762841,2216.86979,Rs./Quintal
Telangana,Mahabubabad,Maize,4/13/2024,1166.861123,2150.051406,Rs./Quintal
Telangana,Nagarkurnool,Maize,6/26/2025,6.9,2287,Rs./Quintal
Andhra Pradesh,Kurnool,Maize,4/16/2026,99.6,1568.53,Rs./Quintal
Telangana,Karimnagar,Cotton,9/20/2025,0,5491.102412,Rs./Quintal
Andhra Pradesh,Dr.B.R.A.Konaseema,Banana,6/13/2025,105,2925.05,Rs./Quintal
Andhra Pradesh,Nandyal,Maize,1/28/2024,0.01,2090,Rs./Quintal
Telangana,Khammam,Cotton,10/19/2024,286.0333656,6002.367756,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),03-08-2025,145.3,800,Rs./Quintal
Andhra Pradesh,NTR,Maize,11-04-2025,210,2239.29,Rs./Quintal
Telangana,Asifabad,Maize,6/18/2026,30,2400,Rs./Quintal
Telangana,Ranga Reddy,Papaya,02-10-2025,41.43862619,1590.978005,Rs./Quintal
Telangana,Ranga Reddy,Karbuja(Musk Melon),01-10-2026,415,800,Rs./Quintal
Telangana,Warangal,Cotton,9/27/2024,23.96599455,6522.750568,Rs./Quintal
Andhra Pradesh,Sri Sathya Sai,Maize,6/20/2026,0.405396128,2008.435663,Rs./Quintal
Telangana,Ranga Reddy,Water Melon,7/19/2024,169,600,Rs./Quintal
Telangana,Ranga Reddy,Maize,11-08-2024,5.264829436,2421.033805,Rs./Quintal
Telangana,Bhadradri Kothagudem,Cotton,1/26/2025,29.9,7230.1,Rs./Quintal
